t_s,commanded_position,force_pct,initialised,grip_state,position
311.122,0,20,1,1,0
311.22,0,20,1,1,0
311.321,0,20,1,1,0
311.421,0,20,1,1,0
311.521,0,20,1,1,0
311.621,0,20,1,1,0
311.72,0,20,1,1,0
311.821,0,20,1,1,0
311.921,0,20,1,1,0
312.02,0,20,1,1,0
312.121,0,20,1,1,0
312.222,0,20,1,1,0
312.321,0,20,1,1,0
312.421,0,20,1,1,0
312.52,0,20,1,1,0
312.62,0,20,1,1,0
312.721,0,20,1,1,0
312.821,0,20,1,1,0
312.92,0,20,1,1,0
313.021,0,20,1,1,0
313.121,0,20,1,1,0
313.221,0,20,1,1,0
313.32,0,20,1,1,0
313.421,0,20,1,1,0
313.52,0,20,1,1,0
313.62,0,20,1,1,0
313.721,0,20,1,1,0
313.82,0,20,1,1,0
313.921,0,20,1,1,0
314.02,0,20,1,1,0
314.12,0,20,1,1,0
314.222,0,20,1,1,0
314.321,0,20,1,1,0
314.42,0,20,1,1,0
314.52,0,20,1,1,0
314.622,0,20,1,1,0
314.721,0,20,1,1,0
314.821,0,20,1,1,0
314.921,0,20,1,1,0
315.021,0,20,1,1,0
315.121,0,20,1,1,0
315.221,0,20,1,1,0
315.321,0,20,1,1,0
315.421,0,20,1,1,0
315.52,0,20,1,1,0
315.62,0,20,1,1,0
315.72,0,20,1,1,0
315.821,0,20,1,1,0
315.92,0,20,1,1,0
316.02,0,20,1,1,0
316.121,0,20,1,1,0
316.221,0,20,1,1,0
316.321,0,20,1,1,0
316.429,0,20,1,1,0
316.523,0,20,1,1,0
316.621,0,20,1,1,0
316.72,0,20,1,1,0
316.82,0,20,1,1,0
316.92,0,20,1,1,0
317.02,0,20,1,1,0
317.124,0,20,1,1,0
317.22,0,20,1,1,0
317.319,0,20,1,1,0
317.419,0,20,1,1,0
317.52,0,20,1,1,0
317.62,0,20,1,1,0
317.72,0,20,1,1,0
317.82,0,20,1,1,0
317.92,0,20,1,1,0
318.019,0,20,1,1,0
318.12,0,20,1,1,0
318.22,0,20,1,1,0
318.32,0,20,1,1,0
318.42,0,20,1,1,0
318.52,0,20,1,1,0
318.62,0,20,1,1,0
318.721,0,20,1,1,0
318.82,0,20,1,1,0
318.921,0,20,1,1,0
319.02,0,20,1,1,0
319.12,0,20,1,1,0
319.219,0,20,1,1,0
319.32,0,20,1,1,0
319.495,0,20,1,1,0
319.547,0,20,1,1,0
319.621,0,20,1,1,0
319.72,0,20,1,1,0
319.821,0,20,1,1,0
319.92,0,20,1,1,0
320.02,0,20,1,1,0
320.119,0,20,1,1,0
320.22,0,20,1,1,0
320.32,0,20,1,1,0
320.421,0,20,1,1,0
320.522,0,20,1,1,0
320.62,0,20,1,1,0
320.721,0,20,1,1,0
320.82,0,20,1,1,0
320.919,0,20,1,1,0
321.02,0,20,1,1,0
321.121,0,20,1,1,0
321.22,0,20,1,1,0
321.321,0,20,1,1,0
321.421,0,20,1,1,0
321.52,0,20,1,1,0
321.62,0,20,1,1,0
321.721,0,20,1,1,0
321.821,0,20,1,1,0
321.92,0,20,1,1,0
322.02,0,20,1,1,0
322.121,0,20,1,1,0
322.22,0,20,1,1,0
322.32,0,20,1,1,0
322.421,0,20,1,1,0
322.521,0,20,1,1,0
322.621,0,20,1,1,0
322.721,0,20,1,1,0
322.821,0,20,1,1,0
322.921,0,20,1,1,0
323.02,0,20,1,1,0
323.12,0,20,1,1,0
323.22,0,20,1,1,0
323.32,0,20,1,1,0
323.421,0,20,1,1,0
323.52,0,20,1,1,0
323.62,0,20,1,1,0
323.719,0,20,1,1,0
323.823,0,20,1,1,0
323.92,0,20,1,1,0
324.021,0,20,1,1,0
324.122,0,20,1,1,0
324.228,0,20,1,1,0
324.326,0,20,1,1,0
324.421,0,20,1,1,0
324.524,0,20,1,1,0
324.626,0,20,1,1,0
324.725,0,20,1,1,0
324.82,0,20,1,1,0
324.923,0,20,1,1,0
325.022,0,20,1,1,0
325.136,0,20,1,1,0
325.225,0,20,1,1,0
325.33,0,20,1,1,0
325.423,0,20,1,1,0
325.525,0,20,1,1,0
325.621,0,20,1,1,0
325.723,0,20,1,1,0
325.821,0,20,1,1,0
325.923,0,20,1,1,0
326.027,0,20,1,1,0
326.122,0,20,1,1,0
326.226,0,20,1,1,0
326.321,0,20,1,1,0
326.421,0,20,1,1,0
326.526,0,20,1,1,0
326.622,0,20,1,1,0
326.752,0,20,1,1,0
326.829,0,20,1,1,0
326.935,0,20,1,1,0
327.023,0,20,1,1,0
327.121,0,20,1,1,0
327.23,0,20,1,1,0
327.321,0,20,1,1,0
327.422,0,20,1,1,0
327.522,0,20,1,1,0
327.624,0,20,1,1,0
327.725,0,20,1,1,0
327.822,0,20,1,1,0
327.921,0,20,1,1,0
328.019,0,20,1,1,0
328.122,0,20,1,1,0
328.22,0,20,1,1,0
328.32,0,20,1,1,0
328.427,0,20,1,1,0
328.527,0,20,1,1,0
328.627,0,20,1,1,0
328.72,0,20,1,1,0
328.821,0,20,1,1,0
328.921,0,20,1,1,0
329.022,0,20,1,1,0
329.121,0,20,1,1,0
329.221,0,20,1,1,0
329.322,0,20,1,1,0
329.421,0,20,1,1,0
329.522,0,20,1,1,0
329.621,0,20,1,1,0
329.722,0,20,1,1,0
329.821,0,20,1,1,0
329.921,0,20,1,1,0
330.024,0,20,1,1,0
330.121,0,20,1,1,0
330.221,0,20,1,1,0
330.324,0,20,1,1,0
330.42,0,20,1,1,0
330.525,0,20,1,1,0
330.627,0,20,1,1,0
330.722,0,20,1,1,0
330.822,0,20,1,1,0
330.948,0,20,1,1,0
331.035,0,20,1,1,0
331.123,0,20,1,1,0
331.22,0,20,1,1,0
331.322,0,20,1,1,0
331.42,0,20,1,1,0
331.521,0,20,1,1,0
331.621,0,20,1,1,0
331.72,0,20,1,1,0
331.82,0,20,1,1,0
331.923,0,20,1,1,0
332.021,0,20,1,1,0
332.12,0,20,1,1,0
332.221,0,20,1,1,0
332.323,0,20,1,1,0
332.421,0,20,1,1,0
332.521,0,20,1,1,0
332.621,0,20,1,1,0
332.72,0,20,1,1,0
332.821,0,20,1,1,0
332.922,0,20,1,1,0
333.02,0,20,1,1,0
333.121,0,20,1,1,0
333.223,0,20,1,1,0
333.32,0,20,1,1,0
333.422,0,20,1,1,0
333.594,0,20,1,1,0
333.647,0,20,1,1,0
333.72,0,20,1,1,0
333.82,0,20,1,1,0
333.926,0,20,1,1,0
334.022,0,20,1,1,0
334.126,0,20,1,1,0
334.221,0,20,1,1,0
334.321,0,20,1,1,0
334.421,0,20,1,1,0
334.521,0,20,1,1,0
334.621,0,20,1,1,0
334.721,0,20,1,1,0
334.821,0,20,1,1,0
334.921,0,20,1,1,0
335.02,0,20,1,1,0
335.119,0,20,1,1,0
335.22,0,20,1,1,0
335.322,0,20,1,1,0
335.422,0,20,1,1,0
335.52,0,20,1,1,0
335.62,0,20,1,1,0
335.72,0,20,1,1,0
335.82,0,20,1,1,0
335.92,0,20,1,1,0
336.02,0,20,1,1,0
336.12,0,20,1,1,0
336.221,0,20,1,1,0
336.324,0,20,1,1,0
336.421,0,20,1,1,0
336.522,0,20,1,1,0
336.62,0,20,1,1,0
336.721,0,20,1,1,0
336.82,0,20,1,1,0
336.921,0,20,1,1,0
337.02,0,20,1,1,0
337.12,0,20,1,1,0
337.22,0,20,1,1,0
337.32,0,20,1,1,0
337.421,0,20,1,1,0
337.52,0,20,1,1,0
337.62,0,20,1,1,0
337.72,0,20,1,1,0
337.82,0,20,1,1,0
337.92,0,20,1,1,0
338.02,0,20,1,1,0
338.121,0,20,1,1,0
338.22,0,20,1,1,0
338.32,0,20,1,1,0
338.421,0,20,1,1,0
338.52,0,20,1,1,0
338.62,0,20,1,1,0
338.72,0,20,1,1,0
338.82,0,20,1,1,0
338.92,0,20,1,1,0
339.02,0,20,1,1,0
339.121,0,20,1,1,0
339.221,0,20,1,1,0
339.321,0,20,1,1,0
339.42,0,20,1,1,0
339.521,0,20,1,1,0
339.62,0,20,1,1,0
339.72,0,20,1,1,0
339.82,0,20,1,1,0
339.92,0,20,1,1,0
340.02,0,20,1,1,0
340.121,0,20,1,1,0
340.22,0,20,1,1,0
340.321,0,20,1,1,0
340.421,0,20,1,1,0
340.52,0,20,1,1,0
340.621,0,20,1,1,0
340.722,0,20,1,1,0
340.822,0,20,1,1,0
340.91,0,20,1,1,0
340.968,0,20,1,1,0
341.068,0,20,1,1,0
341.168,0,20,1,1,0
341.268,0,20,1,1,0
341.368,0,20,1,1,0
341.468,0,20,1,1,0
341.569,0,20,1,1,0
341.669,0,20,1,1,0
341.774,0,20,1,1,0
341.868,0,20,1,1,0
341.968,0,20,1,1,0
342.068,0,20,1,1,0
342.168,0,20,1,1,0
342.268,0,20,1,1,0
342.386,0,20,1,1,0
342.548,0,20,1,1,0
342.6,0,20,1,1,0
342.697,0,20,1,1,0
342.772,0,20,1,1,0
342.882,0,20,1,1,0
342.971,0,20,1,1,0
343.073,0,20,1,1,0
343.171,0,20,1,1,0
343.269,0,20,1,1,0
343.372,0,20,1,1,0
343.473,0,20,1,1,0
343.573,0,20,1,1,0
343.67,0,20,1,1,0
343.77,0,20,1,1,0
343.878,0,20,1,1,0
343.975,0,20,1,1,0
344.069,0,20,1,1,0
344.171,0,20,1,1,0
344.272,0,20,1,1,0
344.431,0,20,1,1,0
344.498,0,20,1,1,0
344.574,0,20,1,1,0
344.683,0,20,1,1,0
344.777,0,20,1,1,0
344.874,0,20,1,1,0
344.976,0,20,1,1,0
345.069,0,20,1,1,0
345.171,0,20,1,1,0
345.275,0,20,1,1,0
345.381,0,20,1,1,0
345.483,0,20,1,1,0
345.596,0,20,1,1,0
345.674,0,20,1,1,0
345.773,0,20,1,1,0
345.872,0,20,1,1,0
345.973,0,20,1,1,0
346.073,0,20,1,1,0
346.171,0,20,1,1,0
346.27,0,20,1,1,0
346.369,0,20,1,1,0
346.47,0,20,1,1,0
346.57,0,20,1,1,0
346.671,0,20,1,1,0
346.771,0,20,1,1,0
346.872,0,20,1,1,0
346.969,0,20,1,1,0
347.069,0,20,1,1,0
347.172,0,20,1,1,0
347.278,0,20,1,1,0
347.37,0,20,1,1,0
347.467,0,20,1,1,0
347.568,0,20,1,1,0
347.668,0,20,1,1,0
347.767,0,20,1,1,0
347.867,0,20,1,1,0
347.97,0,20,1,1,0
348.07,0,20,1,1,0
348.168,0,20,1,1,0
348.268,0,20,1,1,0
348.371,0,20,1,1,0
348.467,0,20,1,1,0
348.567,0,20,1,1,0
348.668,0,20,1,1,0
348.769,0,20,1,1,0
348.867,0,20,1,1,0
348.967,0,20,1,1,0
349.067,0,20,1,1,0
349.166,0,20,1,1,0
349.266,0,20,1,1,0
349.368,0,20,1,1,0
349.467,0,20,1,1,0
349.567,0,20,1,1,0
349.666,0,20,1,1,0
349.766,0,20,1,1,0
349.867,0,20,1,1,0
349.966,0,20,1,1,0
350.066,0,20,1,1,0
350.167,0,20,1,1,0
350.268,0,20,1,1,0
350.367,0,20,1,1,0
350.467,0,20,1,1,0
350.598,0,20,1,1,0
350.678,0,20,1,1,0
350.766,0,20,1,1,0
350.866,0,20,1,1,0
350.966,0,20,1,1,0
351.067,0,20,1,1,0
351.167,0,20,1,1,0
351.266,0,20,1,1,0
351.367,0,20,1,1,0
351.467,0,20,1,1,0
351.566,0,20,1,1,0
351.667,0,20,1,1,0
351.766,0,20,1,1,0
351.867,0,20,1,1,0
351.966,0,20,1,1,0
352.066,0,20,1,1,0
352.167,0,20,1,1,0
352.266,0,20,1,1,0
352.366,0,20,1,1,0
352.466,0,20,1,1,0
352.566,0,20,1,1,0
352.666,0,20,1,1,0
352.766,0,20,1,1,0
352.867,0,20,1,1,0
352.966,0,20,1,1,0
353.067,0,20,1,1,0
353.166,0,20,1,1,0
353.266,0,20,1,1,0
353.367,0,20,1,1,0
353.466,0,20,1,1,0
353.567,0,20,1,1,0
353.666,0,20,1,1,0
353.766,0,20,1,1,0
353.867,0,20,1,1,0
353.967,0,20,1,1,0
354.067,0,20,1,1,0
354.166,0,20,1,1,0
354.266,0,20,1,1,0
354.366,0,20,1,1,0
354.466,0,20,1,1,0
354.566,0,20,1,1,0
354.666,0,20,1,1,0
354.766,0,20,1,1,0
354.867,0,20,1,1,0
354.966,0,20,1,1,0
355.065,0,20,1,1,0
355.167,0,20,1,1,0
355.267,0,20,1,1,0
355.375,0,20,1,1,0
355.467,0,20,1,1,0
355.567,0,20,1,1,0
355.666,0,20,1,1,0
355.766,0,20,1,1,0
355.866,0,20,1,1,0
355.967,0,20,1,1,0
356.066,0,20,1,1,0
356.167,0,20,1,1,0
356.267,0,20,1,1,0
356.369,0,20,1,1,0
356.468,0,20,1,1,0
356.569,0,20,1,1,0
356.746,0,20,1,1,0
356.784,0,20,1,1,0
356.868,0,20,1,1,0
356.967,0,20,1,1,0
357.068,0,20,1,1,0
357.167,0,20,1,1,0
357.267,0,20,1,1,0
357.367,0,20,1,1,0
357.466,0,20,1,1,0
357.568,0,20,1,1,0
357.668,0,20,1,1,0
357.767,0,20,1,1,0
357.867,0,20,1,1,0
357.967,0,20,1,1,0
358.066,0,20,1,1,0
358.167,0,20,1,1,0
358.267,0,20,1,1,0
358.367,0,20,1,1,0
358.466,0,20,1,1,0
358.567,0,20,1,1,0
358.667,0,20,1,1,0
358.767,0,20,1,1,0
358.867,0,20,1,1,0
358.966,0,20,1,1,0
359.066,0,20,1,1,0
359.166,0,20,1,1,0
359.267,0,20,1,1,0
359.366,0,20,1,1,0
359.467,0,20,1,1,0
359.567,0,20,1,1,0
359.666,0,20,1,1,0
359.766,0,20,1,1,0
359.867,0,20,1,1,0
359.966,0,20,1,1,0
360.067,0,20,1,1,0
360.167,0,20,1,1,0
360.266,0,20,1,1,0
360.366,0,20,1,1,0
360.466,0,20,1,1,0
360.568,0,20,1,1,0
360.666,0,20,1,1,0
360.766,0,20,1,1,0
360.866,0,20,1,1,0
360.967,0,20,1,1,0
361.067,0,20,1,1,0
361.167,0,20,1,1,0
361.267,0,20,1,1,0
361.369,0,20,1,1,0
361.468,0,20,1,1,0
361.567,0,20,1,1,0
361.666,0,20,1,1,0
361.767,0,20,1,1,0
361.867,0,20,1,1,0
361.967,0,20,1,1,0
362.067,0,20,1,1,0
362.167,0,20,1,1,0
362.267,0,20,1,1,0
362.367,0,20,1,1,0
362.467,0,20,1,1,0
362.567,0,20,1,1,0
362.667,0,20,1,1,0
362.767,0,20,1,1,0
362.866,0,20,1,1,0
362.967,0,20,1,1,0
363.066,0,20,1,1,0
363.167,0,20,1,1,0
363.267,0,20,1,1,0
363.366,0,20,1,1,0
363.467,0,20,1,1,0
363.566,0,20,1,1,0
363.667,0,20,1,1,0
363.766,0,20,1,1,0
363.867,0,20,1,1,0
363.971,0,20,1,1,0
364.067,0,20,1,1,0
364.166,0,20,1,1,0
364.267,0,20,1,1,0
364.367,0,20,1,1,0
364.467,0,20,1,1,0
364.568,0,20,1,1,0
364.668,0,20,1,1,0
364.767,0,20,1,1,0
364.869,0,20,1,1,0
364.986,0,20,1,1,0
365.075,0,20,1,1,0
365.17,0,20,1,1,0
365.268,0,20,1,1,0
365.368,0,20,1,1,0
365.468,0,20,1,1,0
365.568,0,20,1,1,0
365.668,0,20,1,1,0
365.767,0,20,1,1,0
365.867,0,20,1,1,0
365.968,0,20,1,1,0
366.068,0,20,1,1,0
366.166,0,20,1,1,0
366.267,0,20,1,1,0
366.367,0,20,1,1,0
366.467,0,20,1,1,0
366.567,0,20,1,1,0
366.667,0,20,1,1,0
366.767,0,20,1,1,0
366.87,0,20,1,1,0
366.966,0,20,1,1,0
367.067,0,20,1,1,0
367.167,0,20,1,1,0
367.269,0,20,1,1,0
367.367,0,20,1,1,0
367.468,0,20,1,1,0
367.567,0,20,1,1,0
367.667,0,20,1,1,0
367.767,0,20,1,1,0
367.867,0,20,1,1,0
367.967,0,20,1,1,0
368.067,0,20,1,1,0
368.166,0,20,1,1,0
368.267,0,20,1,1,0
368.367,0,20,1,1,0
368.467,0,20,1,1,0
368.568,0,20,1,1,0
368.666,0,20,1,1,0
368.767,0,20,1,1,0
368.866,0,20,1,1,0
368.966,0,20,1,1,0
369.068,0,20,1,1,0
369.166,0,20,1,1,0
369.267,0,20,1,1,0
369.368,0,20,1,1,0
369.467,0,20,1,1,0
369.567,0,20,1,1,0
369.667,0,20,1,1,0
369.767,0,20,1,1,0
369.866,0,20,1,1,0
369.967,0,20,1,1,0
370.067,0,20,1,1,0
370.167,0,20,1,1,0
370.266,0,20,1,1,0
370.366,0,20,1,1,0
370.467,0,20,1,1,0
370.566,0,20,1,1,0
370.666,0,20,1,1,0
370.767,0,20,1,1,0
370.867,0,20,1,1,0
370.967,0,20,1,1,0
371.067,0,20,1,1,0
371.167,0,20,1,1,0
371.268,0,20,1,1,0
371.366,0,20,1,1,0
371.466,0,20,1,1,0
371.567,0,20,1,1,0
371.666,0,20,1,1,0
371.767,0,20,1,1,0
371.867,0,20,1,1,0
371.966,0,20,1,1,0
372.066,0,20,1,1,0
372.167,0,20,1,1,0
372.266,0,20,1,1,0
372.367,0,20,1,1,0
372.467,0,20,1,1,0
372.567,0,20,1,1,0
372.667,0,20,1,1,0
372.766,0,20,1,1,0
372.867,0,20,1,1,0
372.967,0,20,1,1,0
373.067,0,20,1,1,0
373.157,0,20,1,1,0
373.228,0,20,1,1,0
373.328,0,20,1,1,0
373.428,0,20,1,1,0
373.528,0,20,1,1,0
373.628,0,20,1,1,0
373.728,0,20,1,1,0
373.828,0,20,1,1,0
373.929,0,20,1,1,0
374.029,0,20,1,1,0
374.129,0,20,1,1,0
374.229,0,20,1,1,0
374.329,0,20,1,1,0
374.429,0,20,1,1,0
374.528,0,20,1,1,0
374.629,0,20,1,1,0
374.728,0,20,1,1,0
374.828,0,20,1,1,0
374.929,0,20,1,1,0
375.028,0,20,1,1,0
375.128,0,20,1,1,0
375.229,0,20,1,1,0
375.328,0,20,1,1,0
375.428,0,20,1,1,0
375.528,0,20,1,1,0
375.629,0,20,1,1,0
375.728,0,20,1,1,0
375.829,0,20,1,1,0
375.928,0,20,1,1,0
376.028,0,20,1,1,0
376.128,0,20,1,1,0
376.228,0,20,1,1,0
376.329,0,20,1,1,0
376.428,0,20,1,1,0
376.528,0,20,1,1,0
376.628,0,20,1,1,0
376.728,0,20,1,1,0
376.828,0,20,1,1,0
376.929,0,20,1,1,0
377.028,0,20,1,1,0
377.127,0,20,1,1,0
377.227,0,20,1,1,0
377.327,0,20,1,1,0
377.427,0,20,1,1,0
377.527,0,20,1,1,0
377.627,0,20,1,1,0
377.727,0,20,1,1,0
377.828,0,20,1,1,0
377.928,0,20,1,1,0
378.027,0,20,1,1,0
378.127,0,20,1,1,0
378.228,0,20,1,1,0
378.328,0,20,1,1,0
378.427,0,20,1,1,0
378.528,0,20,1,1,0
378.627,0,20,1,1,0
378.728,0,20,1,1,0
378.827,0,20,1,1,0
378.928,0,20,1,1,0
379.028,0,20,1,1,0
379.128,0,20,1,1,0
379.231,0,20,1,1,0
379.328,0,20,1,1,0
379.428,0,20,1,1,0
379.528,0,20,1,1,0
379.627,0,20,1,1,0
379.727,0,20,1,1,0
379.828,0,20,1,1,0
379.927,0,20,1,1,0
380.027,0,20,1,1,0
380.128,0,20,1,1,0
380.228,0,20,1,1,0
380.328,0,20,1,1,0
380.428,0,20,1,1,0
380.528,0,20,1,1,0
380.627,0,20,1,1,0
380.727,0,20,1,1,0
380.827,0,20,1,1,0
380.928,0,20,1,1,0
381.027,0,20,1,1,0
381.128,0,20,1,1,0
381.229,0,20,1,1,0
381.327,0,20,1,1,0
381.427,0,20,1,1,0
381.527,0,20,1,1,0
381.628,0,20,1,1,0
381.727,0,20,1,1,0
381.828,0,20,1,1,0
381.927,0,20,1,1,0
382.027,0,20,1,1,0
382.127,0,20,1,1,0
382.228,0,20,1,1,0
382.327,0,20,1,1,0
382.427,0,20,1,1,0
382.527,0,20,1,1,0
382.628,0,20,1,1,0
382.728,0,20,1,1,0
382.827,0,20,1,1,0
382.927,0,20,1,1,0
383.027,0,20,1,1,0
383.129,0,20,1,1,0
383.228,0,20,1,1,0
383.327,0,20,1,1,0
383.427,0,20,1,1,0
383.527,0,20,1,1,0
383.627,0,20,1,1,0
383.727,0,20,1,1,0
383.827,0,20,1,1,0
383.927,0,20,1,1,0
384.028,0,20,1,1,0
384.127,0,20,1,1,0
384.228,0,20,1,1,0
384.327,0,20,1,1,0
384.427,0,20,1,1,0
384.527,0,20,1,1,0
384.627,0,20,1,1,0
384.727,0,20,1,1,0
384.827,0,20,1,1,0
384.927,0,20,1,1,0
385.027,0,20,1,1,0
385.128,0,20,1,1,0
385.228,0,20,1,1,0
385.327,0,20,1,1,0
385.428,0,20,1,1,0
385.527,0,20,1,1,0
385.627,0,20,1,1,0
385.728,0,20,1,1,0
385.828,0,20,1,1,0
385.928,0,20,1,1,0
386.029,0,20,1,1,0
386.127,0,20,1,1,0
386.228,0,20,1,1,0
386.327,0,20,1,1,0
386.427,0,20,1,1,0
386.527,0,20,1,1,0
386.628,0,20,1,1,0
386.728,0,20,1,1,0
386.827,0,20,1,1,0
386.927,0,20,1,1,0
387.029,0,20,1,1,0
387.128,0,20,1,1,0
387.227,0,20,1,1,0
387.327,0,20,1,1,0
387.427,0,20,1,1,0
387.529,0,20,1,1,0
387.628,0,20,1,1,0
387.727,0,20,1,1,0
387.827,0,20,1,1,0
387.927,0,20,1,1,0
388.027,0,20,1,1,0
388.128,0,20,1,1,0
388.227,0,20,1,1,0
388.328,0,20,1,1,0
388.427,0,20,1,1,0
388.527,0,20,1,1,0
388.628,0,20,1,1,0
388.728,0,20,1,1,0
388.828,0,20,1,1,0
388.928,0,20,1,1,0
389.027,0,20,1,1,0
389.127,0,20,1,1,0
389.227,0,20,1,1,0
389.328,0,20,1,1,0
389.427,0,20,1,1,0
389.527,0,20,1,1,0
389.627,0,20,1,1,0
389.727,0,20,1,1,0
389.827,0,20,1,1,0
389.927,0,20,1,1,0
390.027,0,20,1,1,0
390.128,0,20,1,1,0
390.227,0,20,1,1,0
390.326,0,20,1,1,0
390.427,0,20,1,1,0
390.527,0,20,1,1,0
390.627,0,20,1,1,0
390.727,0,20,1,1,0
390.828,0,20,1,1,0
390.927,0,20,1,1,0
391.027,0,20,1,1,0
391.127,0,20,1,1,0
391.228,0,20,1,1,0
391.328,0,20,1,1,0
391.427,0,20,1,1,0
391.529,0,20,1,1,0
391.629,0,20,1,1,0
391.728,0,20,1,1,0
391.828,0,20,1,1,0
391.928,0,20,1,1,0
392.028,0,20,1,1,0
392.13,0,20,1,1,0
392.228,0,20,1,1,0
392.328,0,20,1,1,0
392.428,0,20,1,1,0
392.528,0,20,1,1,0
392.627,0,20,1,1,0
392.728,0,20,1,1,0
392.828,0,20,1,1,0
392.927,0,20,1,1,0
393.03,0,20,1,1,0
393.129,0,20,1,1,0
393.231,0,20,1,1,0
393.328,0,20,1,1,0
393.429,0,20,1,1,0
393.528,0,20,1,1,0
393.628,0,20,1,1,0
393.729,0,20,1,1,0
393.831,0,20,1,1,0
393.927,0,20,1,1,0
394.029,0,20,1,1,0
394.129,0,20,1,1,0
394.23,0,20,1,1,0
394.33,0,20,1,1,0
394.428,0,20,1,1,0
394.528,0,20,1,1,0
394.629,0,20,1,1,0
394.729,0,20,1,1,0
394.827,0,20,1,1,0
394.927,0,20,1,1,0
395.028,0,20,1,1,0
395.128,0,20,1,1,0
395.228,0,20,1,1,0
395.327,0,20,1,1,0
395.427,0,20,1,1,0
395.528,0,20,1,1,0
395.627,0,20,1,1,0
395.727,0,20,1,1,0
395.828,0,20,1,1,0
395.927,0,20,1,1,0
396.028,0,20,1,1,0
396.127,0,20,1,1,0
396.227,0,20,1,1,0
396.327,0,20,1,1,0
396.428,0,20,1,1,0
396.528,0,20,1,1,0
396.627,0,20,1,1,0
396.727,0,20,1,1,0
396.828,0,20,1,1,0
396.928,0,20,1,1,0
397.027,0,20,1,1,0
397.129,0,20,1,1,0
397.228,0,20,1,1,0
397.327,0,20,1,1,0
397.428,0,20,1,1,0
397.527,0,20,1,1,0
